date,rain,temp,rhum,wdsp,sun,vis
26/09/2017 22:00,0,13.3,84,12,0,9000
26/09/2017 23:00,0,13.4,88,15,0,9000
27/09/2017 00:00,0,13.4,87,14,0,9000
27/09/2017 01:00,0,13.8,86,14,0,9000
27/09/2017 02:00,0,13.8,86,15,0,11000
27/09/2017 03:00,0,13.6,85,13,0,20000
27/09/2017 04:00,0,13.7,86,15,0,18000
27/09/2017 05:00,0,13.9,86,17,0,12000
27/09/2017 06:00,0,14.1,84,16,0,12000
27/09/2017 07:00,1,13.8,92,17,0,5000
27/09/2017 08:00,0.9,13.8,94,17,0,4000
27/09/2017 09:00,2.3,13.9,94,18,0,7000
27/09/2017 10:00,4.9,13.4,93,19,0,4500
27/09/2017 11:00,4.8,13.1,88,22,0,18000
27/09/2017 12:00,1,12.9,87,25,0,20000
27/09/2017 13:00,0,12.8,93,28,0,8000
27/09/2017 14:00,0.3,12.8,94,26,0,8000
27/09/2017 15:00,0.4,13.1,96,22,0,8000
27/09/2017 16:00,0.7,13.6,95,19,0,5000
27/09/2017 17:00,0.7,13.8,98,13,0,8000
27/09/2017 18:00,0.4,14.1,98,6,0,14000
27/09/2017 19:00,0.3,13.4,96,12,0,9000
27/09/2017 20:00,0.3,12.1,95,17,0,9000
27/09/2017 21:00,0,12.4,95,15,0,20000
27/09/2017 22:00,0,12.9,92,12,0,20000
27/09/2017 23:00,0,12.1,95,14,0,20000
28/09/2017 00:00,0.1,12,94,11,0,20000
28/09/2017 01:00,0,11.9,93,7,0,20000
28/09/2017 02:00,0,11.8,93,7,0,20000
28/09/2017 03:00,0,11.3,94,5,0,20000
28/09/2017 04:00,0,11.2,89,10,0,20000
28/09/2017 05:00,0,11.1,90,9,0,20000
28/09/2017 06:00,0,11.1,89,8,0,20000
28/09/2017 07:00,0,11.1,87,5,0.3,30000
28/09/2017 08:00,0,12.2,84,4,0.8,30000
28/09/2017 09:00,0,13.2,83,6,0.7,35000
28/09/2017 10:00,0,14,76,7,1,35000
28/09/2017 11:00,0,14.8,78,9,1,35000
28/09/2017 12:00,0,16.1,64,13,0.4,50000
28/09/2017 13:00,0,16.6,62,12,0.1,50000
28/09/2017 14:00,0,15.8,67,16,0.1,50000
28/09/2017 15:00,0,14.8,77,14,0,45000
28/09/2017 16:00,0,14.9,75,15,0,40000
28/09/2017 17:00,0,14.4,72,15,0,40000
28/09/2017 18:00,0,14.6,74,12,0,40000
28/09/2017 19:00,0,14.2,80,14,0,40000
28/09/2017 20:00,0,14.8,74,12,0,40000
28/09/2017 21:00,0,14.7,80,17,0,40000
28/09/2017 22:00,0,14.5,82,19,0,40000
28/09/2017 23:00,0,14.5,89,17,0,40000
29/09/2017 00:00,2.1,12.2,94,14,0,20000
29/09/2017 01:00,0,12.7,87,11,0,20000
29/09/2017 02:00,0,12.5,85,11,0,20000
29/09/2017 03:00,0,11.9,85,10,0,20000
29/09/2017 04:00,0,12,84,12,0,20000
29/09/2017 05:00,0,11.6,85,13,0,20000
29/09/2017 06:00,0,11.1,83,13,0,20000
29/09/2017 07:00,0,10.9,81,11,0.4,20000
29/09/2017 08:00,0,12.4,73,10,1,20000
29/09/2017 09:00,0,13.3,74,12,1,20000
29/09/2017 10:00,0,13.9,65,15,1,20000
29/09/2017 11:00,0,14.2,65,16,1,25000
29/09/2017 12:00,0,14.8,61,16,0.5,25000
29/09/2017 13:00,0,14.7,60,16,0.7,35000
29/09/2017 14:00,0,14,63,17,0.9,35000
29/09/2017 15:00,1.1,11.3,84,13,0.5,9000
29/09/2017 16:00,0,13.8,70,8,0.9,40000
29/09/2017 17:00,0,13,61,13,0.6,50000
29/09/2017 18:00,0,12.2,66,11,0,35000
29/09/2017 19:00,0,10.6,77,10,0,35000
29/09/2017 20:00,0,10.6,74,10,0,40000
29/09/2017 21:00,0,10.2,76,12,0,30000
29/09/2017 22:00,0,10,77,12,0,30000
29/09/2017 23:00,0,9.8,79,12,0,30000
30/09/2017 00:00,0,10,79,13,0,30000
30/09/2017 01:00,0,9.4,83,13,0,30000
30/09/2017 02:00,0,9.6,82,11,0,30000
30/09/2017 03:00,0,8.9,86,11,0,30000
30/09/2017 04:00,0,9.2,85,10,0,30000
30/09/2017 05:00,0,8.6,89,9,0,30000
30/09/2017 06:00,0,9.1,87,10,0,40000
30/09/2017 07:00,0,8.8,88,8,0,40000
30/09/2017 08:00,0,10.2,82,8,0.9,40000
30/09/2017 09:00,0,11.1,79,8,0.1,40000
30/09/2017 10:00,0,12.5,72,7,0.5,40000
30/09/2017 11:00,0,13.3,66,10,0.8,40000
30/09/2017 12:00,0,13.9,61,8,0.9,40000
30/09/2017 13:00,0,15,61,8,0.9,40000
30/09/2017 14:00,0,14.3,56,6,0.7,45000
30/09/2017 15:00,0,15.1,52,6,0.7,45000
30/09/2017 16:00,0,13.6,69,6,0.1,45000
30/09/2017 17:00,0,12.7,77,8,0,40000
30/09/2017 18:00,0,11.1,80,6,0,40000
30/09/2017 19:00,0,9.6,89,6,0,40000
30/09/2017 20:00,0,8,96,5,0,40000
30/09/2017 21:00,0,7.4,94,6,0,30000
30/09/2017 22:00,0,6.9,97,5,0,30000
30/09/2017 23:00,0,7.8,99,3,0,30000
1/10/2017 0:00,0,7.9,99,2,0,30000
1/10/2017 1:00,0,9.1,97,1,0,20000
1/10/2017 2:00,0,9.6,92,5,0,20000
1/10/2017 3:00,0.1,9.5,95,2,0,20000
1/10/2017 4:00,0.1,9.7,97,1,0,20000
1/10/2017 5:00,0.5,10.9,97,5,0,20000
1/10/2017 6:00,0.7,11.1,97,8,0,8000
1/10/2017 7:00,0,11.5,96,9,0,30000
1/10/2017 8:00,0,12.4,96,6,0,30000
1/10/2017 9:00,0,15.4,91,8,0,30000
1/10/2017 10:00,0,16.5,86,11,0,40000
1/10/2017 11:00,0,16.7,89,16,0,25000
1/10/2017 12:00,0,16.9,86,19,0,25000
1/10/2017 13:00,0,16.9,81,23,0.2,25000
1/10/2017 14:00,0,15.7,76,23,0,25000
1/10/2017 15:00,0,15.4,73,21,0,25000
1/10/2017 16:00,0,15.5,70,20,0,25000
1/10/2017 17:00,0,15.2,70,20,0,25000
1/10/2017 18:00,0,14.7,71,19,0,25000
1/10/2017 19:00,0,14.1,75,21,0,25000
1/10/2017 20:00,0,13.4,74,21,0,25000
1/10/2017 21:00,0,13.2,74,20,0,25000
1/10/2017 22:00,0,12.7,73,21,0,25000
1/10/2017 23:00,0,12.5,69,23,0,16000
2/10/2017 0:00,0,12.1,74,24,0,16000
2/10/2017 1:00,0,12.2,74,23,0,25000
2/10/2017 2:00,0,12.3,75,23,0,20000
2/10/2017 3:00,0,12.2,76,22,0,20000
2/10/2017 4:00,0,11.6,81,22,0,25000
2/10/2017 5:00,0,11.6,78,21,0,25000
2/10/2017 6:00,0,11.4,82,21,0,16000
2/10/2017 7:00,0,11,84,20,0.2,20000
2/10/2017 8:00,0,11.6,79,20,0.3,25000
2/10/2017 9:00,0,11.5,78,22,0,25000
2/10/2017 10:00,0,11.6,76,24,0.2,22000
2/10/2017 11:00,0,13.2,68,22,1,25000
2/10/2017 12:00,0,14.4,62,24,1,30000
2/10/2017 13:00,0,14.3,60,21,0.6,30000
2/10/2017 14:00,0,12,75,21,0.5,40000
2/10/2017 15:00,0,13,73,21,0.9,15000
2/10/2017 16:00,0.6,11.5,85,20,0.5,20000
2/10/2017 17:00,0.4,11.4,84,15,0.6,40000
2/10/2017 18:00,0,10.9,80,11,0.1,30000
2/10/2017 19:00,0,9.7,86,15,0,30000
2/10/2017 20:00,0,9.2,84,14,0,30000
2/10/2017 21:00,0,8.7,86,13,0,30000
2/10/2017 22:00,0,8.6,85,15,0,30000
2/10/2017 23:00,0,8.4,86,16,0,30000
3/10/2017 0:00,0,7.9,89,16,0,30000
3/10/2017 1:00,0,7.5,90,12,0,30000
3/10/2017 2:00,0,7.4,88,12,0,30000
3/10/2017 3:00,0,7.1,90,13,0,30000
3/10/2017 4:00,0,7.1,91,12,0,30000
3/10/2017 5:00,0,6.7,93,12,0,30000
3/10/2017 6:00,0,7.1,90,14,0,30000
3/10/2017 7:00,0.1,8.5,86,15,0,30000
3/10/2017 8:00,0,8.8,88,13,0.2,20000
3/10/2017 9:00,0,9.6,84,15,0.2,25000
3/10/2017 10:00,0,11.2,75,15,0.7,40000
3/10/2017 11:00,0,12.2,72,16,1,45000
3/10/2017 12:00,0,12.6,69,16,0.5,50000
3/10/2017 13:00,0,12.9,66,15,0.5,50000
3/10/2017 14:00,0,12.4,67,16,0.4,50000
3/10/2017 15:00,0,12,72,16,0.2,50000
3/10/2017 16:00,0,12.2,67,14,0.1,50000
3/10/2017 17:00,0,11.7,71,14,0,50000
3/10/2017 18:00,0,11.4,72,12,0,40000
3/10/2017 19:00,0,10.7,80,12,0,30000
3/10/2017 20:00,0,10.1,81,11,0,30000
3/10/2017 21:00,0,10,82,14,0,30000
3/10/2017 22:00,0,10.5,77,15,0,30000
3/10/2017 23:00,0,10.1,77,16,0,30000
4/10/2017 0:00,0,10,77,15,0,30000
4/10/2017 1:00,0,10.1,77,17,0,30000
4/10/2017 2:00,0,10,77,16,0,30000
4/10/2017 3:00,0,9.8,80,15,0,30000
4/10/2017 4:00,0,10,81,16,0,30000
4/10/2017 5:00,0,9.8,82,15,0,30000
4/10/2017 6:00,0,9.9,83,15,0,30000
4/10/2017 7:00,0,10.2,83,15,0,20000
4/10/2017 8:00,0,10.6,84,16,0,20000
4/10/2017 9:00,0,10.7,85,16,0,20000
4/10/2017 10:00,0,11.6,83,16,0,20000
4/10/2017 11:00,0,11.8,79,16,0,20000
4/10/2017 12:00,0,12.2,82,16,0,20000
4/10/2017 13:00,0,12,83,16,0,20000
4/10/2017 14:00,0,12.5,82,14,0.1,20000
4/10/2017 15:00,0,11.9,90,15,0,15000
4/10/2017 16:00,0,11.8,90,13,0,15000
4/10/2017 17:00,0.5,11.6,95,11,0,3000
4/10/2017 18:00,0.8,12.1,95,13,0,6000
4/10/2017 19:00,0.8,12.7,96,16,0,5000
4/10/2017 20:00,0.4,13.3,98,17,0,6000
4/10/2017 21:00,1.2,13.9,97,19,0,8000
4/10/2017 22:00,0.3,14.2,95,22,0,7000
4/10/2017 23:00,0.2,14.6,96,23,0,7000
5/10/2017 0:00,0.1,14.6,97,23,0,6000
5/10/2017 1:00,0.2,14.6,96,23,0,8000
5/10/2017 2:00,0.3,12.1,92,20,0,15000
5/10/2017 3:00,0,10.3,92,14,0,15000
5/10/2017 4:00,0,9.2,91,11,0,20000
5/10/2017 5:00,0,8.5,92,9,0,30000
5/10/2017 6:00,0,8.2,94,10,0,30000
5/10/2017 7:00,0,8.1,94,11,0.2,30000
5/10/2017 8:00,0,9,93,11,0.8,30000
5/10/2017 9:00,0,10.4,86,12,1,35000
5/10/2017 10:00,0,11.6,79,14,1,40000
5/10/2017 11:00,0,12.8,75,16,1,40000
5/10/2017 12:00,0,13.2,65,17,0.8,40000
5/10/2017 13:00,0,13.4,68,15,0.6,40000
5/10/2017 14:00,0,14.8,61,16,0.5,40000
5/10/2017 15:00,0,14.1,54,15,0.5,40000
5/10/2017 16:00,0,12.1,65,15,0.5,40000
5/10/2017 17:00,0,11.4,70,9,0.3,40000
5/10/2017 18:00,0,10,76,10,0.1,40000
5/10/2017 19:00,0,8.9,80,7,0,40000
5/10/2017 20:00,0,8.4,85,7,0,40000
5/10/2017 21:00,0,7.9,87,8,0,40000
5/10/2017 22:00,0,7.3,87,9,0,40000
5/10/2017 23:00,0,6.7,90,10,0,40000
6/10/2017 0:00,0,6,94,9,0,35000
6/10/2017 1:00,0,5.7,94,8,0,35000
6/10/2017 2:00,0,5,92,8,0,35000
6/10/2017 3:00,0,5.1,94,9,0,35000
6/10/2017 4:00,0,4.6,95,9,0,35000
6/10/2017 5:00,0,4.6,93,10,0,35000
6/10/2017 6:00,0,4.6,95,9,0,35000
6/10/2017 7:00,0,4.8,95,8,0.2,45000
6/10/2017 8:00,0,6.4,92,6,0.4,40000
6/10/2017 9:00,0,8.1,87,7,0.7,40000
6/10/2017 10:00,0,9.3,80,7,0.5,40000
6/10/2017 11:00,0,11.4,67,6,1,35000
6/10/2017 12:00,0,12.4,64,8,0.3,35000
6/10/2017 13:00,0,12.8,67,9,0.1,40000
6/10/2017 14:00,0,12.6,64,9,0,50000
6/10/2017 15:00,0,12.9,70,9,0,50000
6/10/2017 16:00,0,12.9,75,12,0,40000
6/10/2017 17:00,0,12.7,81,10,0,30000
6/10/2017 18:00,0,13.1,82,9,0,25000
6/10/2017 19:00,0,13,85,11,0,25000
6/10/2017 20:00,0,13.1,85,12,0,25000
6/10/2017 21:00,0.2,13.2,90,15,0,8000
6/10/2017 22:00,0,13.1,92,16,0,20000
6/10/2017 23:00,0,13.5,92,16,0,9000
7/10/2017 0:00,0.1,13.3,95,16,0,7000
7/10/2017 1:00,0,13.4,95,15,0,12000
7/10/2017 2:00,0,13.4,95,16,0,12000
7/10/2017 3:00,0.1,13.1,92,17,0,20000
7/10/2017 4:00,0,12.7,87,18,0,25000
7/10/2017 5:00,0,11.9,89,14,0,15000
7/10/2017 6:00,0,11.5,90,15,0,20000
7/10/2017 7:00,0,11.6,89,17,0,25000
7/10/2017 8:00,0,11.8,89,18,0,25000
7/10/2017 9:00,0,11.9,91,18,0,20000
7/10/2017 10:00,0,12.6,88,18,0,20000
7/10/2017 11:00,0,13,85,20,0,20000
7/10/2017 12:00,0,13.1,83,18,0,30000
7/10/2017 13:00,0,13.2,82,17,0,30000
7/10/2017 14:00,0,13.1,84,14,0,30000
7/10/2017 15:00,0,13.2,80,13,0,30000
7/10/2017 16:00,0,12.7,82,14,0,30000
7/10/2017 17:00,0,12.5,82,11,0,30000
7/10/2017 18:00,0,12.5,80,10,0,30000
7/10/2017 19:00,0,12.2,84,11,0,30000
7/10/2017 20:00,0,12,87,10,0,30000
7/10/2017 21:00,0,11.7,90,10,0,30000
7/10/2017 22:00,0,11.5,91,6,0,30000
7/10/2017 23:00,0,11.8,91,7,0,30000
8/10/2017 0:00,0,11.8,93,8,0,30000
8/10/2017 1:00,0,11.8,93,8,0,20000
8/10/2017 2:00,0,11.9,93,9,0,20000
8/10/2017 3:00,0,11.8,94,8,0,20000
8/10/2017 4:00,0,11.6,96,7,0,8000
8/10/2017 5:00,0,11.5,98,6,0,9000
8/10/2017 6:00,0,11.4,97,9,0,13000
8/10/2017 7:00,0,11.4,97,9,0,5000
8/10/2017 8:00,0,11.4,99,10,0,4000
8/10/2017 9:00,0,11.6,98,9,0,9000
8/10/2017 10:00,0,12.3,94,9,0,14000
8/10/2017 11:00,0,12.3,94,8,0,20000
8/10/2017 12:00,0,13,92,7,0,20000
8/10/2017 13:00,0,13.4,88,6,0,20000
8/10/2017 14:00,0,14.1,82,3,0,16000
8/10/2017 15:00,0.1,13.6,86,3,0,8000
8/10/2017 16:00,0.3,12.8,93,4,0,5000
8/10/2017 17:00,0.1,12.6,92,2,0,16000
8/10/2017 18:00,0,12.4,90,3,0,20000
8/10/2017 19:00,0,12.2,94,3,0,16000
8/10/2017 20:00,0,11.8,95,4,0,20000
8/10/2017 21:00,0,11.7,94,4,0,20000
8/10/2017 22:00,0,11.3,95,6,0,30000
8/10/2017 23:00,0,11.2,92,5,0,30000
9/10/2017 0:00,0,11.3,93,7,0,30000
9/10/2017 1:00,0,11.3,93,6,0,30000
9/10/2017 2:00,0,10.6,95,7,0,20000
9/10/2017 3:00,0,9.4,96,9,0,20000
9/10/2017 4:00,0,9.4,96,10,0,20000
9/10/2017 5:00,0,9.4,95,10,0,30000
9/10/2017 6:00,0,9.4,95,10,0,30000
9/10/2017 7:00,0,9.3,96,10,0,25000
9/10/2017 8:00,0,10,93,8,0.2,25000
9/10/2017 9:00,0,11,90,8,0,30000
9/10/2017 10:00,0,11.5,89,6,0,9000
9/10/2017 11:00,0,11.5,94,8,0,5000
9/10/2017 12:00,0,13.4,86,12,0.4,30000
9/10/2017 13:00,0,14.4,80,15,0.9,40000
9/10/2017 14:00,0,14.4,81,14,0.3,40000
9/10/2017 15:00,0,13.6,91,14,0.3,16000
9/10/2017 16:00,0,14,89,12,0.1,14000
9/10/2017 17:00,0,14.4,90,10,0,14000
9/10/2017 18:00,0,14.1,94,12,0,7000
9/10/2017 19:00,0.7,13.8,95,11,0,14000
9/10/2017 20:00,0,13.8,94,12,0,14000
9/10/2017 21:00,0,14,91,14,0,14000
9/10/2017 22:00,0,13.9,91,15,0,14000
9/10/2017 23:00,0,13.6,93,15,0,14000
10/10/2017 0:00,0.1,13.1,95,13,0,12000
10/10/2017 1:00,0,13.4,91,13,0,12000
10/10/2017 2:00,0,13.3,94,13,0,12000
10/10/2017 3:00,0.7,13.1,95,11,0,12000
10/10/2017 4:00,0.1,12.8,93,12,0,12000
10/10/2017 5:00,0,12.1,92,11,0,12000
10/10/2017 6:00,0,11.7,89,12,0,12000
10/10/2017 7:00,0,11.1,87,10,0,30000
10/10/2017 8:00,0,11.7,87,11,0.2,30000
10/10/2017 9:00,0,12.1,84,14,0.4,30000
10/10/2017 10:00,0,12.2,83,16,1,30000
10/10/2017 11:00,0,12.5,80,14,0.5,30000
10/10/2017 12:00,0,12.8,76,14,0,30000
10/10/2017 13:00,0,13.4,70,14,0,30000
10/10/2017 14:00,0,14.5,65,16,0.2,30000
10/10/2017 15:00,0,13.9,68,17,0.1,30000
10/10/2017 16:00,0,14.2,64,17,0.4,30000
10/10/2017 17:00,0,13.9,66,15,0,30000
10/10/2017 18:00,0,13.4,70,13,0,30000
10/10/2017 19:00,0,13.4,71,14,0,30000
10/10/2017 20:00,0.1,12.7,80,16,0,15000
10/10/2017 21:00,0,13.3,82,15,0,15000
10/10/2017 22:00,0,14.1,87,15,0,15000
10/10/2017 23:00,0.1,13.7,91,16,0,15000
11/10/2017 0:00,0.1,13.5,92,13,0,15000
11/10/2017 1:00,0,14.7,81,14,0,15000
11/10/2017 2:00,0.3,14.3,95,15,0,15000
11/10/2017 3:00,0.4,14.7,91,18,0,15000
11/10/2017 4:00,0.1,14.5,89,20,0,15000
11/10/2017 5:00,0.1,13.5,84,18,0,15000
11/10/2017 6:00,0.6,13,93,14,0,15000
11/10/2017 7:00,0.7,13.2,95,9,0,10000
11/10/2017 8:00,0.3,13.4,87,17,0,20000
11/10/2017 9:00,0.1,13.4,90,15,0,20000
11/10/2017 10:00,0.3,12.6,93,17,0,15000
11/10/2017 11:00,0.2,13.2,90,16,0,15000
11/10/2017 12:00,0,14.5,77,17,0.5,30000
11/10/2017 13:00,0,14.9,70,18,0.4,25000
11/10/2017 14:00,0.1,14.1,74,20,0.6,30000
11/10/2017 15:00,0,14.1,63,22,0.9,40000
11/10/2017 16:00,0,13.5,68,23,0.7,30000
11/10/2017 17:00,0,12.1,80,17,0.6,30000
11/10/2017 18:00,0,11.1,78,16,0.1,40000
11/10/2017 19:00,0,9.8,79,14,0,40000
11/10/2017 20:00,0,9.3,81,13,0,40000
11/10/2017 21:00,0,9.1,83,11,0,40000
11/10/2017 22:00,0,8.7,84,11,0,30000
11/10/2017 23:00,0,8.7,85,11,0,30000
12/10/2017 0:00,0,8.8,88,12,0,30000
12/10/2017 1:00,0,8.8,89,12,0,30000
12/10/2017 2:00,0,8.9,88,11,0,30000
12/10/2017 3:00,0,8.7,88,11,0,30000
12/10/2017 4:00,0,8.6,89,11,0,30000
12/10/2017 5:00,0,8.6,88,10,0,30000
12/10/2017 6:00,0,8.7,86,10,0,30000
12/10/2017 7:00,0,8.6,85,10,0,30000
12/10/2017 8:00,0,9.3,84,9,0.8,40000
12/10/2017 9:00,0,11.1,77,9,0.7,40000
12/10/2017 10:00,0,11.9,73,11,0,40000
12/10/2017 11:00,0,13.1,66,11,0.4,40000
12/10/2017 12:00,0,13,74,14,0,40000
12/10/2017 13:00,0,13.9,72,12,0,40000
12/10/2017 14:00,0,14.6,67,13,0.2,40000
12/10/2017 15:00,0,14.9,67,13,0,40000
12/10/2017 16:00,0,15.2,69,13,0,40000
12/10/2017 17:00,0,15.1,80,12,0,18000
12/10/2017 18:00,0,15.1,86,13,0,25000
12/10/2017 19:00,0,16,85,11,0,25000
12/10/2017 20:00,0,16.3,84,15,0,30000
12/10/2017 21:00,0,16.5,83,18,0,30000
12/10/2017 22:00,0,16.5,85,19,0,30000
12/10/2017 23:00,0,16.5,86,17,0,30000
13/10/2017 00:00,0,16.5,84,15,0,30000
13/10/2017 01:00,0,17,86,15,0,30000
13/10/2017 02:00,0,16.9,86,15,0,30000
13/10/2017 03:00,0,16.7,87,13,0,30000
13/10/2017 04:00,0,16.8,87,11,0,30000
13/10/2017 05:00,0,17,87,18,0,30000
13/10/2017 06:00,0,17.2,86,20,0,30000
13/10/2017 07:00,0,17.1,88,21,0,30000
13/10/2017 08:00,0,17.4,86,20,0.2,40000
13/10/2017 09:00,0,17.9,84,18,0.2,40000
13/10/2017 10:00,0,19.1,79,19,0.4,40000
13/10/2017 11:00,0,18.9,83,21,0.3,30000
13/10/2017 12:00,0,19.1,82,20,0.1,25000
13/10/2017 13:00,0,18.7,84,19,0.2,25000
13/10/2017 14:00,0,19,82,17,0,30000
13/10/2017 15:00,0,19.1,81,16,0,30000
13/10/2017 16:00,0.3,16.4,93,15,0,9000
13/10/2017 17:00,1,14.6,97,7,0,4000
13/10/2017 18:00,0.8,13.4,98,8,0,6000
13/10/2017 19:00,0.5,13.2,96,9,0,9000
13/10/2017 20:00,0.4,13.1,98,6,0,12000
13/10/2017 21:00,0.5,13.4,98,4,0,7000
13/10/2017 22:00,0.2,13.4,99,6,0,7000
13/10/2017 23:00,0.2,13.6,98,6,0,6000
14/10/2017 00:00,0.1,13.4,98,8,0,7000
14/10/2017 01:00,0.5,13.2,99,5,0,7000
14/10/2017 02:00,0.4,13.4,99,4,0,7000
14/10/2017 03:00,0.1,13.6,99,4,0,7000
14/10/2017 04:00,1,13.8,99,3,0,6000
14/10/2017 05:00,0.6,14,98,3,0,5000
14/10/2017 06:00,0.4,13.8,99,4,0,5000
14/10/2017 07:00,0.4,13.9,99,3,0,4000
14/10/2017 08:00,0,14.2,99,4,0,20000
14/10/2017 09:00,0,16.4,92,9,0,20000
14/10/2017 10:00,0,17.1,87,14,0.1,20000
14/10/2017 11:00,0,17.4,84,15,0,30000
14/10/2017 12:00,0,17.8,82,16,0.2,30000
14/10/2017 13:00,0,17.8,81,17,0.3,30000
14/10/2017 14:00,0,18.5,71,14,0.5,40000
14/10/2017 15:00,0,16.6,76,14,0.4,40000
14/10/2017 16:00,0,15.9,75,16,0.2,30000
14/10/2017 17:00,0,15.3,77,15,0,25000
14/10/2017 18:00,0,15.1,80,13,0,25000
14/10/2017 19:00,0,14.5,79,13,0,25000
14/10/2017 20:00,0,15.1,79,9,0,25000
14/10/2017 21:00,0,15,78,9,0,30000
14/10/2017 22:00,0,15,76,8,0,30000
14/10/2017 23:00,0,15.2,73,12,0,30000
15/10/2017 00:00,0,14.7,75,13,0,30000
15/10/2017 01:00,0,14.5,73,15,0,30000
15/10/2017 02:00,0,14.5,74,13,0,30000
15/10/2017 03:00,0,14.5,74,13,0,30000
15/10/2017 04:00,0,14.4,77,16,0,30000
15/10/2017 05:00,0,14.7,80,16,0,30000
15/10/2017 06:00,0,14.9,82,13,0,30000
15/10/2017 07:00,0,15,81,11,0,30000
15/10/2017 08:00,0,15.3,82,12,0.4,35000
15/10/2017 09:00,0,15.9,81,12,0.3,35000
15/10/2017 10:00,0,16.1,81,16,0,35000
15/10/2017 11:00,0,15.9,84,14,0,20000
15/10/2017 12:00,0,15.9,84,13,0,25000
15/10/2017 13:00,0,15.9,84,12,0,30000
15/10/2017 14:00,0,15.5,86,12,0,20000
15/10/2017 15:00,0.6,14.8,96,11,0,4000
15/10/2017 16:00,0.5,13.4,96,7,0,4000
15/10/2017 17:00,0.1,13.3,96,5,0,17000
15/10/2017 18:00,0,13.1,98,3,0,5000
15/10/2017 19:00,0.1,12.7,98,5,0,5000
15/10/2017 20:00,0.1,12.1,99,8,0,5000
15/10/2017 21:00,0.1,11.8,100,8,0,5000
15/10/2017 22:00,0,12,100,8,0,1500
15/10/2017 23:00,0.2,12.2,100,6,0,800
16/10/2017 00:00,0.1,12.2,100,5,0,900
16/10/2017 01:00,0.1,12.9,100,3,0,10000
16/10/2017 02:00,0,13.4,99,6,0,8000
16/10/2017 03:00,0.1,13.6,99,8,0,7000
16/10/2017 04:00,0.2,13.8,99,11,0,4000
16/10/2017 05:00,0.1,14,99,14,0,6000
16/10/2017 06:00,0.1,14,99,12,0,4000
16/10/2017 07:00,0.1,13.8,99,16,0,3500
16/10/2017 08:00,0,13.7,97,17,0,7000
16/10/2017 09:00,0,16.7,82,16,0.1,9000
16/10/2017 10:00,0,17.1,75,19,0.3,12000
16/10/2017 11:00,0,15.8,66,24,0.2,12000
16/10/2017 12:00,0,15.2,67,25,0,12000
16/10/2017 13:00,0,14.2,70,32,0,9000
16/10/2017 14:00,0,14.4,72,33,0,9000
16/10/2017 15:00,0,14.3,74,30,0.4,9000
16/10/2017 16:00,0,13.9,84,28,0,14000
16/10/2017 17:00,0,14.4,77,26,0,20000
16/10/2017 18:00,0,13.4,82,25,0,20000
16/10/2017 19:00,0,13.1,79,26,0,20000
16/10/2017 20:00,0,13.2,78,24,0,25000
16/10/2017 21:00,0,13.1,76,26,0,25000
16/10/2017 22:00,0,12.7,76,31,0,30000
16/10/2017 23:00,0,11.9,77,35,0,30000
17/10/2017 00:00,0,11.6,73,35,0,30000
17/10/2017 01:00,0,10.9,76,30,0,30000
17/10/2017 02:00,0,10.4,80,27,0,30000
17/10/2017 03:00,0,10,81,19,0,30000
17/10/2017 04:00,0,9.7,83,18,0,30000
17/10/2017 05:00,0,9.5,84,17,0,30000
17/10/2017 06:00,0,8.8,85,15,0,30000
17/10/2017 07:00,0,8.7,88,14,0,30000
17/10/2017 08:00,0,8.8,85,15,0.9,40000
17/10/2017 09:00,0,9.8,82,16,1,40000
17/10/2017 10:00,0,11.2,78,16,1,40000
17/10/2017 11:00,0,12.2,71,17,1,45000
17/10/2017 12:00,0,12.5,66,20,0.9,50000
17/10/2017 13:00,0,13.1,62,20,1,50000
17/10/2017 14:00,0,13.5,61,17,1,50000
17/10/2017 15:00,0,12.9,62,16,1,50000
17/10/2017 16:00,0,12.4,60,12,0.9,50000
17/10/2017 17:00,0,11.4,64,10,0.5,50000
17/10/2017 18:00,0,7.9,80,3,0,40000
17/10/2017 19:00,0,8.3,86,4,0,30000
17/10/2017 20:00,0,7.6,86,5,0,30000
17/10/2017 21:00,0,4.9,92,5,0,30000
17/10/2017 22:00,0,3.9,93,4,0,30000
17/10/2017 23:00,0,3.8,97,4,0,30000
18/10/2017 00:00,0,2.8,96,3,0,30000
18/10/2017 01:00,0,2.7,96,2,0,30000
18/10/2017 02:00,0,2.5,96,2,0,30000
18/10/2017 03:00,0,2.1,96,2,0,30000
18/10/2017 04:00,0,3.3,100,2,0,30000
18/10/2017 05:00,0,1.4,98,2,0,6000
18/10/2017 06:00,0,5.2,100,1,0,700
18/10/2017 07:00,0,5.2,98,4,0,700
18/10/2017 08:00,0,7.5,100,3,0,25000
18/10/2017 09:00,0,9.9,91,7,0.3,25000
18/10/2017 10:00,0,12,76,9,0.4,30000
18/10/2017 11:00,0,12.2,71,13,0.4,30000
18/10/2017 12:00,0,12.1,73,11,0.2,35000
18/10/2017 13:00,0,12.4,66,12,0,40000
18/10/2017 14:00,0,11.8,76,14,0,40000
18/10/2017 15:00,0,12.1,80,11,0,30000
18/10/2017 16:00,0,11.7,88,13,0,30000
18/10/2017 17:00,0,11.7,94,14,0,7000
18/10/2017 18:00,0,12.3,95,14,0,9000
18/10/2017 19:00,0.1,12.9,95,11,0,6000
